"yil","aldigi_sehir","sehir","sayi"
"","","Göç Alan:Şırnak","38"
"","","Göç Alan:Sivas","377"
"","","Göç Alan:Tekirdağ","123"
"","","Göç Alan:Tokat","142"
"","","Göç Alan:Trabzon","265"
"","","Göç Alan:Tunceli","113"
"","","Göç Alan:Uşak","12"
"","","Göç Alan:Van","130"
"","","Göç Alan:Yalova","50"
"","","Göç Alan:Yozgat","93"
"","","Göç Alan:Zonguldak","38"
"","Erzurum-25","Göç Alan:Adana","355"
"","","Göç Alan:Adıyaman","152"
"","","Göç Alan:Afyonkarahisar","133"
"","","Göç Alan:Ağrı","399"
"","","Göç Alan:Aksaray","99"
"","","Göç Alan:Amasya","165"
"","","Göç Alan:Ankara","2682"
"","","Göç Alan:Antalya","635"
"","","Göç Alan:Ardahan","199"
"","","Göç Alan:Artvin","380"
"","","Göç Alan:Aydın","397"
"","","Göç Alan:Balıkesir","403"
"","","Göç Alan:Bartın","36"
"","","Göç Alan:Batman","86"
"","","Göç Alan:Bayburt","399"
"","","Göç Alan:Bilecik","118"
"","","Göç Alan:Bingöl","192"
"","","Göç Alan:Bitlis","116"
"","","Göç Alan:Bolu","108"
"","","Göç Alan:Burdur","81"
"","","Göç Alan:Bursa","3067"
"","","Göç Alan:Çanakkale","215"
"","","Göç Alan:Çankırı","66"
"","","Göç Alan:Çorum","126"
"","","Göç Alan:Denizli","372"
"","","Göç Alan:Diyarbakır","361"
"","","Göç Alan:Düzce","127"
"","","Göç Alan:Edirne","90"
"","","Göç Alan:Elazığ","286"
"","","Göç Alan:Erzincan","892"
"","","Göç Alan:Erzurum","0"
"","","Göç Alan:Eskişehir","314"
"","","Göç Alan:Gaziantep","306"
"","","Göç Alan:Giresun","349"
"","","Göç Alan:Gümüşhane","400"
"","","Göç Alan:Hakkari","53"
"","","Göç Alan:Hatay","221"
"","","Göç Alan:Iğdır","261"
"","","Göç Alan:Isparta","108"
"","","Göç Alan:İstanbul","7203"
"","","Göç Alan:İzmir","2133"
"","","Göç Alan:Kahramanmaraş","247"
"","","Göç Alan:Karabük","106"
"","","Göç Alan:Karaman","58"
"","","Göç Alan:Kars","543"
"","","Göç Alan:Kastamonu","129"
"","","Göç Alan:Kayseri","413"
"","","Göç Alan:Kilis","18"
"","","Göç Alan:Kırıkkale","144"
"","","Göç Alan:Kırklareli","120"
"","","Göç Alan:Kırşehir","68"
"","","Göç Alan:Kocaeli","1636"
"","","Göç Alan:Konya","581"
"","","Göç Alan:Kütahya","123"
"","","Göç Alan:Malatya","288"
"","","Göç Alan:Manisa","392"
"","","Göç Alan:Mardin","112"
"","","Göç Alan:Mersin","284"
"","","Göç Alan:Muğla","228"
"","","Göç Alan:Muş","239"
"","","Göç Alan:Nevşehir","113"
"","","Göç Alan:Niğde","165"
"","","Göç Alan:Ordu","383"
"","","Göç Alan:Osmaniye","152"
"","","Göç Alan:Rize","619"
"","","Göç Alan:Sakarya","527"
"","","Göç Alan:Samsun","511"
"","","Göç Alan:Şanlıurfa","310"
"","","Göç Alan:Siirt","71"
"","","Göç Alan:Sinop","62"
"","","Göç Alan:Şırnak","57"
"","","Göç Alan:Sivas","290"
"","","Göç Alan:Tekirdağ","1048"
"","","Göç Alan:Tokat","304"
"","","Göç Alan:Trabzon","916"
"","","Göç Alan:Tunceli","25"
"","","Göç Alan:Uşak","75"
"","","Göç Alan:Van","257"
"","","Göç Alan:Yalova","287"
"","","Göç Alan:Yozgat","215"
"","","Göç Alan:Zonguldak","139"
"","Eskişehir-26","Göç Alan:Adana","310"
"","","Göç Alan:Adıyaman","58"
"","","Göç Alan:Afyonkarahisar","1068"
"","","Göç Alan:Ağrı","150"
"","","Göç Alan:Aksaray","88"
"","","Göç Alan:Amasya","132"
"","","Göç Alan:Ankara","3320"
"","","Göç Alan:Antalya","939"
"","","Göç Alan:Ardahan","28"
"","","Göç Alan:Artvin","68"
"","","Göç Alan:Aydın","446"
"","","Göç Alan:Balıkesir","631"
"","","Göç Alan:Bartın","56"
"","","Göç Alan:Batman","108"
"","","Göç Alan:Bayburt","255"
"","","Göç Alan:Bilecik","929"
"","","Göç Alan:Bingöl","54"
"","","Göç Alan:Bitlis","76"
"","","Göç Alan:Bolu","244"
"","","Göç Alan:Burdur","84"
"","","Göç Alan:Bursa","1384"
"","","Göç Alan:Çanakkale","259"
"","","Göç Alan:Çankırı","53"
"","","Göç Alan:Çorum","97"
"","","Göç Alan:Denizli","316"
"","","Göç Alan:Diyarbakır","259"
"","","Göç Alan:Düzce","128"
"","","Göç Alan:Edirne","101"
"","","Göç Alan:Elazığ","101"
"","","Göç Alan:Erzincan","91"
"","","Göç Alan:Erzurum","205"
"","","Göç Alan:Eskişehir","0"
"","","Göç Alan:Gaziantep","162"
"","","Göç Alan:Giresun","78"
"","","Göç Alan:Gümüşhane","69"
"","","Göç Alan:Hakkari","37"
"","","Göç Alan:Hatay","226"
"","","Göç Alan:Iğdır","62"
"","","Göç Alan:Isparta","205"
"","","Göç Alan:İstanbul","3201"
"","","Göç Alan:İzmir","1588"
"","","Göç Alan:Kahramanmaraş","138"
"","","Göç Alan:Karabük","168"
"","","Göç Alan:Karaman","77"
"","","Göç Alan:Kars","96"
"","","Göç Alan:Kastamonu","113"
"","","Göç Alan:Kayseri","282"
"","","Göç Alan:Kilis","13"
"","","Göç Alan:Kırıkkale","96"
"","","Göç Alan:Kırklareli","123"
"","","Göç Alan:Kırşehir","63"
"","","Göç Alan:Kocaeli","667"
"","","Göç Alan:Konya","836"
"","","Göç Alan:Kütahya","957"
"","","Göç Alan:Malatya","159"
"","","Göç Alan:Manisa","368"
"","","Göç Alan:Mardin","112"
"","","Göç Alan:Mersin","362"
"","","Göç Alan:Muğla","370"
"","","Göç Alan:Muş","87"
"","","Göç Alan:Nevşehir","65"
"","","Göç Alan:Niğde","81"
"","","Göç Alan:Ordu","127"
"","","Göç Alan:Osmaniye","93"
"","","Göç Alan:Rize","63"
"","","Göç Alan:Sakarya","400"
"","","Göç Alan:Samsun","309"
"","","Göç Alan:Şanlıurfa","306"
"","","Göç Alan:Siirt","78"
"","","Göç Alan:Sinop","49"
"","","Göç Alan:Şırnak","97"
"","","Göç Alan:Sivas","123"
"","","Göç Alan:Tekirdağ","212"
"","","Göç Alan:Tokat","96"
"","","Göç Alan:Trabzon","157"
"","","Göç Alan:Tunceli","39"
"","","Göç Alan:Uşak","183"
"","","Göç Alan:Van","176"
"","","Göç Alan:Yalova","106"
"","","Göç Alan:Yozgat","91"
"","","Göç Alan:Zonguldak","181"
"","Gaziantep-27","Göç Alan:Adana","2428"
"","","Göç Alan:Adıyaman","1993"
"","","Göç Alan:Afyonkarahisar","201"
"","","Göç Alan:Ağrı","128"
"","","Göç Alan:Aksaray","200"
"","","Göç Alan:Amasya","151"
"","","Göç Alan:Ankara","2752"
"","","Göç Alan:Antalya","1971"
"","","Göç Alan:Ardahan","82"
"","","Göç Alan:Artvin","140"
"","","Göç Alan:Aydın","497"
"","","Göç Alan:Balıkesir","388"
"","","Göç Alan:Bartın","62"
"","","Göç Alan:Batman","279"
"","","Göç Alan:Bayburt","168"
"","","Göç Alan:Bilecik","76"
"","","Göç Alan:Bingöl","136"
"","","Göç Alan:Bitlis","195"
"","","Göç Alan:Bolu","146"
"","","Göç Alan:Burdur","134"
"","","Göç Alan:Bursa","832"
"","","Göç Alan:Çanakkale","242"
"","","Göç Alan:Çankırı","83"
"","","Göç Alan:Çorum","128"
"","","Göç Alan:Denizli","315"
"","","Göç Alan:Diyarbakır","818"
"","","Göç Alan:Düzce","92"
"","","Göç Alan:Edirne","87"
"","","Göç Alan:Elazığ","580"
"","","Göç Alan:Erzincan","187"
"","","Göç Alan:Erzurum","362"
"","","Göç Alan:Eskişehir","381"
"","","Göç Alan:Gaziantep","0"
"","","Göç Alan:Giresun","217"
"","","Göç Alan:Gümüşhane","235"
"","","Göç Alan:Hakkari","87"
"","","Göç Alan:Hatay","2492"
"","","Göç Alan:Iğdır","73"
"","","Göç Alan:Isparta","241"
"","","Göç Alan:İstanbul","4922"
"","","Göç Alan:İzmir","1619"
"","","Göç Alan:Kahramanmaraş","3183"
"","","Göç Alan:Karabük","138"
"","","Göç Alan:Karaman","130"
"","","Göç Alan:Kars","107"
"","","Göç Alan:Kastamonu","140"
"","","Göç Alan:Kayseri","580"
"","","Göç Alan:Kilis","1999"
"","","Göç Alan:Kırıkkale","102"
"","","Göç Alan:Kırklareli","102"
"","","Göç Alan:Kırşehir","141"
"","","Göç Alan:Kocaeli","661"
"","","Göç Alan:Konya","794"
"","","Göç Alan:Kütahya","179"
"","","Göç Alan:Malatya","1126"
"","","Göç Alan:Manisa","310"
"","","Göç Alan:Mardin","571"
"","","Göç Alan:Mersin","2409"
"","","Göç Alan:Muğla","577"
"","","Göç Alan:Muş","171"
"","","Göç Alan:Nevşehir","182"
"","","Göç Alan:Niğde","352"
"","","Göç Alan:Ordu","150"
"","","Göç Alan:Osmaniye","1473"
"","","Göç Alan:Rize","121"
"","","Göç Alan:Sakarya","196"
"","","Göç Alan:Samsun","303"
"","","Göç Alan:Şanlıurfa","4540"
"","","Göç Alan:Siirt","216"
"","","Göç Alan:Sinop","37"
"","","Göç Alan:Şırnak","609"
"","","Göç Alan:Sivas","368"
"","","Göç Alan:Tekirdağ","307"
"","","Göç Alan:Tokat","224"
"","","Göç Alan:Trabzon","259"
"","","Göç Alan:Tunceli","98"
"","","Göç Alan:Uşak","146"
"","","Göç Alan:Van","434"
"","","Göç Alan:Yalova","126"
"","","Göç Alan:Yozgat","161"
"","","Göç Alan:Zonguldak","161"
"","Giresun-28","Göç Alan:Adana","149"
"","","Göç Alan:Adıyaman","49"
"","","Göç Alan:Afyonkarahisar","55"
"","","Göç Alan:Ağrı","100"
"","","Göç Alan:Aksaray","48"
"","","Göç Alan:Amasya","107"
"","","Göç Alan:Ankara","764"
"","","Göç Alan:Antalya","240"
"","","Göç Alan:Ardahan","48"
"","","Göç Alan:Artvin","132"
"","","Göç Alan:Aydın","94"
"","","Göç Alan:Balıkesir","131"
"","","Göç Alan:Bartın","26"
"","","Göç Alan:Batman","31"
"","","Göç Alan:Bayburt","80"
"","","Göç Alan:Bilecik","20"
"","","Göç Alan:Bingöl","50"
"","","Göç Alan:Bitlis","35"
"","","Göç Alan:Bolu","82"
"","","Göç Alan:Burdur","38"
"","","Göç Alan:Bursa","1448"
"","","Göç Alan:Çanakkale","83"
"","","Göç Alan:Çankırı","33"
"","","Göç Alan:Çorum","113"
"","","Göç Alan:Denizli","90"
"","","Göç Alan:Diyarbakır","121"
"","","Göç Alan:Düzce","99"
"","","Göç Alan:Edirne","56"
"","","Göç Alan:Elazığ","97"
"","","Göç Alan:Erzincan","86"
"","","Göç Alan:Erzurum","354"
"","","Göç Alan:Eskişehir","101"
"","","Göç Alan:Gaziantep","116"
"","","Göç Alan:Giresun","0"
"","","Göç Alan:Gümüşhane","471"
"","","Göç Alan:Hakkari","24"
"","","Göç Alan:Hatay","129"
"","","Göç Alan:Iğdır","53"
"","","Göç Alan:Isparta","38"
"","","Göç Alan:İstanbul","5848"
"","","Göç Alan:İzmir","333"
"","","Göç Alan:Kahramanmaraş","109"
"","","Göç Alan:Karabük","85"
"","","Göç Alan:Karaman","27"
"","","Göç Alan:Kars","57"
"","","Göç Alan:Kastamonu","88"
"","","Göç Alan:Kayseri","169"
"","","Göç Alan:Kilis","12"
"","","Göç Alan:Kırıkkale","31"
"","","Göç Alan:Kırklareli","37"
"","","Göç Alan:Kırşehir","26"
"","","Göç Alan:Kocaeli","1419"
"","","Göç Alan:Konya","239"
"","","Göç Alan:Kütahya","58"
"","","Göç Alan:Malatya","108"
"","","Göç Alan:Manisa","102"
"","","Göç Alan:Mardin","79"
"","","Göç Alan:Mersin","129"
"","","Göç Alan:Muğla","120"
"","","Göç Alan:Muş","52"
"","","Göç Alan:Nevşehir","39"
"","","Göç Alan:Niğde","59"
"","","Göç Alan:Ordu","1117"
"","","Göç Alan:Osmaniye","76"
"","","Göç Alan:Rize","267"
"","","Göç Alan:Sakarya","225"
"","","Göç Alan:Samsun","955"
"","","Göç Alan:Şanlıurfa","98"
"","","Göç Alan:Siirt","18"
"","","Göç Alan:Sinop","76"
"","","Göç Alan:Şırnak","42"
"","","Göç Alan:Sivas","201"
"","","Göç Alan:Tekirdağ","155"
"","","Göç Alan:Tokat","229"
"","","Göç Alan:Trabzon","1412"
"","","Göç Alan:Tunceli","27"
"","","Göç Alan:Uşak","39"
"","","Göç Alan:Van","93"
"","","Göç Alan:Yalova","58"
"","","Göç Alan:Yozgat","61"
"","","Göç Alan:Zonguldak","118"
"","Gümüşhane-29","Göç Alan:Adana","165"
"","","Göç Alan:Adıyaman","59"
"","","Göç Alan:Afyonkarahisar","70"
"","","Göç Alan:Ağrı","48"
"","","Göç Alan:Aksaray","100"
"","","Göç Alan:Amasya","54"
"","","Göç Alan:Ankara","1667"
"","","Göç Alan:Antalya","482"
"","","Göç Alan:Ardahan","6"
"","","Göç Alan:Artvin","44"
"","","Göç Alan:Aydın","66"
"","","Göç Alan:Balıkesir","137"
"","","Göç Alan:Bartın","100"
"","","Göç Alan:Batman","28"
"","","Göç Alan:Bayburt","403"
"","","Göç Alan:Bilecik","26"
"","","Göç Alan:Bingöl","18"
"","","Göç Alan:Bitlis","29"
"","","Göç Alan:Bolu","35"
"","","Göç Alan:Burdur","18"
"","","Göç Alan:Bursa","528"
"","","Göç Alan:Çanakkale","33"
"","","Göç Alan:Çankırı","19"
"","","Göç Alan:Çorum","73"
"","","Göç Alan:Denizli","37"
"","","Göç Alan:Diyarbakır","66"
"","","Göç Alan:Düzce","34"
"","","Göç Alan:Edirne","43"
"","","Göç Alan:Elazığ","49"
"","","Göç Alan:Erzincan","545"
"","","Göç Alan:Erzurum","237"
"","","Göç Alan:Eskişehir","56"
"","","Göç Alan:Gaziantep","238"
"","","Göç Alan:Giresun","529"
"","","Göç Alan:Gümüşhane","0"
"","","Göç Alan:Hakkari","11"
"","","Göç Alan:Hatay","101"
"","","Göç Alan:Iğdır","52"
"","","Göç Alan:Isparta","94"
"","","Göç Alan:İstanbul","4902"
"","","Göç Alan:İzmir","511"
"","","Göç Alan:Kahramanmaraş","159"
"","","Göç Alan:Karabük","48"
"","","Göç Alan:Karaman","71"
"","","Göç Alan:Kars","63"
"","","Göç Alan:Kastamonu","51"
"","","Göç Alan:Kayseri","129"
"","","Göç Alan:Kilis","6"
"","","Göç Alan:Kırıkkale","57"
"","","Göç Alan:Kırklareli","148"
"","","Göç Alan:Kırşehir","50"
"","","Göç Alan:Kocaeli","1351"
"","","Göç Alan:Konya","205"
"","","Göç Alan:Kütahya","33"
"","","Göç Alan:Malatya","91"
"","","Göç Alan:Manisa","60"
"","","Göç Alan:Mardin","22"
"","","Göç Alan:Mersin","375"
"","","Göç Alan:Muğla","68"
"","","Göç Alan:Muş","14"
"","","Göç Alan:Nevşehir","19"
"","","Göç Alan:Niğde","39"
"","","Göç Alan:Ordu","239"
"","","Göç Alan:Osmaniye","117"
"","","Göç Alan:Rize","160"
"","","Göç Alan:Sakarya","123"
"","","Göç Alan:Samsun","496"
"","","Göç Alan:Şanlıurfa","90"
"","","Göç Alan:Siirt","16"
"","","Göç Alan:Sinop","9"
"","","Göç Alan:Şırnak","10"
"","","Göç Alan:Sivas","88"
"","","Göç Alan:Tekirdağ","115"
"","","Göç Alan:Tokat","92"
"","","Göç Alan:Trabzon","1430"
"","","Göç Alan:Tunceli","6"
"","","Göç Alan:Uşak","23"
"","","Göç Alan:Van","170"
"","","Göç Alan:Yalova","52"
"","","Göç Alan:Yozgat","68"
"","","Göç Alan:Zonguldak","267"
"","Hakkari-30","Göç Alan:Adana","214"
"","","Göç Alan:Adıyaman","80"
"","","Göç Alan:Afyonkarahisar","55"
"","","Göç Alan:Ağrı","89"
"","","Göç Alan:Aksaray","20"
"","","Göç Alan:Amasya","40"
"","","Göç Alan:Ankara","844"
"","","Göç Alan:Antalya","317"
"","","Göç Alan:Ardahan","20"
"","","Göç Alan:Artvin","24"
"","","Göç Alan:Aydın","110"
"","","Göç Alan:Balıkesir","130"
"","","Göç Alan:Bartın","10"
"","","Göç Alan:Batman","71"
"","","Göç Alan:Bayburt","20"
"","","Göç Alan:Bilecik","35"
"","","Göç Alan:Bingöl","46"
"","","Göç Alan:Bitlis","82"
"","","Göç Alan:Bolu","67"
"","","Göç Alan:Burdur","39"
"","","Göç Alan:Bursa","336"
"","","Göç Alan:Çanakkale","57"
"","","Göç Alan:Çankırı","24"
"","","Göç Alan:Çorum","35"
"","","Göç Alan:Denizli","75"
"","","Göç Alan:Diyarbakır","206"
"","","Göç Alan:Düzce","27"
"","","Göç Alan:Edirne","60"
"","","Göç Alan:Elazığ","54"
"","","Göç Alan:Erzincan","66"
"","","Göç Alan:Erzurum","78"
"","","Göç Alan:Eskişehir","74"
"","","Göç Alan:Gaziantep","146"
"","","Göç Alan:Giresun","23"
"","","Göç Alan:Gümüşhane","35"
"","","Göç Alan:Hakkari","0"
"","","Göç Alan:Hatay","227"
"","","Göç Alan:Iğdır","46"
"","","Göç Alan:Isparta","99"
"","","Göç Alan:İstanbul","2903"
"","","Göç Alan:İzmir","416"
"","","Göç Alan:Kahramanmaraş","89"
"","","Göç Alan:Karabük","16"
"","","Göç Alan:Karaman","25"
"","","Göç Alan:Kars","56"
"","","Göç Alan:Kastamonu","28"
"","","Göç Alan:Kayseri","118"
"","","Göç Alan:Kilis","9"
"","","Göç Alan:Kırıkkale","43"
"","","Göç Alan:Kırklareli","60"
"","","Göç Alan:Kırşehir","15"
"","","Göç Alan:Kocaeli","203"
"","","Göç Alan:Konya","155"
"","","Göç Alan:Kütahya","44"
"","","Göç Alan:Malatya","103"
"","","Göç Alan:Manisa","120"
"","","Göç Alan:Mardin","96"
"","","Göç Alan:Mersin","795"
"","","Göç Alan:Muğla","67"
"","","Göç Alan:Muş","73"
"","","Göç Alan:Nevşehir","27"
"","","Göç Alan:Niğde","30"
"","","Göç Alan:Ordu","36"
"","","Göç Alan:Osmaniye","56"
"","","Göç Alan:Rize","36"
"","","Göç Alan:Sakarya","70"
"","","Göç Alan:Samsun","88"
"","","Göç Alan:Şanlıurfa","105"
"","","Göç Alan:Siirt","66"
"","","Göç Alan:Sinop","14"
"","","Göç Alan:Şırnak","98"
"","","Göç Alan:Sivas","71"
"","","Göç Alan:Tekirdağ","286"
"","","Göç Alan:Tokat","58"
"","","Göç Alan:Trabzon","35"
"","","Göç Alan:Tunceli","40"
"","","Göç Alan:Uşak","18"
"","","Göç Alan:Van","5452"
"","","Göç Alan:Yalova","14"
"","","Göç Alan:Yozgat","30"
"","","Göç Alan:Zonguldak","22"
"","Hatay-31","Göç Alan:Adana","2611"
"","","Göç Alan:Adıyaman","391"
"","","Göç Alan:Afyonkarahisar","199"
"","","Göç Alan:Ağrı","156"
"","","Göç Alan:Aksaray","262"
"","","Göç Alan:Amasya","128"
"","","Göç Alan:Ankara","2295"
"","","Göç Alan:Antalya","2275"
"","","Göç Alan:Ardahan","58"
"","","Göç Alan:Artvin","81"
"","","Göç Alan:Aydın","421"
"","","Göç Alan:Balıkesir","308"
"","","Göç Alan:Bartın","62"
"","","Göç Alan:Batman","171"
"","","Göç Alan:Bayburt","93"
"","","Göç Alan:Bilecik","80"
"","","Göç Alan:Bingöl","114"
"","","Göç Alan:Bitlis","116"
"","","Göç Alan:Bolu","188"
"","","Göç Alan:Burdur","161"
"","","Göç Alan:Bursa","586"
"","","Göç Alan:Çanakkale","239"
"","","Göç Alan:Çankırı","66"
"","","Göç Alan:Çorum","66"
"","","Göç Alan:Denizli","312"
"","","Göç Alan:Diyarbakır","577"
"","","Göç Alan:Düzce","61"
"","","Göç Alan:Edirne","101"
"","","Göç Alan:Elazığ","239"
"","","Göç Alan:Erzincan","137"
"","","Göç Alan:Erzurum","238"
"","","Göç Alan:Eskişehir","347"
"","","Göç Alan:Gaziantep","2153"
"","","Göç Alan:Giresun","143"
"","","Göç Alan:Gümüşhane","157"
"","","Göç Alan:Hakkari","83"
"","","Göç Alan:Hatay","0"
"","","Göç Alan:Iğdır","65"
"","","Göç Alan:Isparta","275"
"","","Göç Alan:İstanbul","5217"
"","","Göç Alan:İzmir","1568"
"","","Göç Alan:Kahramanmaraş","1255"
"","","Göç Alan:Karabük","265"
"","","Göç Alan:Karaman","140"
"","","Göç Alan:Kars","100"
"","","Göç Alan:Kastamonu","148"
"","","Göç Alan:Kayseri","447"
"","","Göç Alan:Kilis","369"
"","","Göç Alan:Kırıkkale","107"
"","","Göç Alan:Kırklareli","129"
"","","Göç Alan:Kırşehir","98"
"","","Göç Alan:Kocaeli","677"
"","","Göç Alan:Konya","771"
"","","Göç Alan:Kütahya","167"
"","","Göç Alan:Malatya","470"
"","","Göç Alan:Manisa","295"
"","","Göç Alan:Mardin","379"
"","","Göç Alan:Mersin","2173"
"","","Göç Alan:Muğla","598"
"","","Göç Alan:Muş","137"
"","","Göç Alan:Nevşehir","205"
"","","Göç Alan:Niğde","389"
"","","Göç Alan:Ordu","81"
"","","Göç Alan:Osmaniye","1474"
"","","Göç Alan:Rize","96"
"","","Göç Alan:Sakarya","173"
"","","Göç Alan:Samsun","207"
"","","Göç Alan:Şanlıurfa","1283"
"","","Göç Alan:Siirt","146"
"","","Göç Alan:Sinop","59"
"","","Göç Alan:Şırnak","205"
"","","Göç Alan:Sivas","282"
"","","Göç Alan:Tekirdağ","322"
"","","Göç Alan:Tokat","214"
"","","Göç Alan:Trabzon","223"
"","","Göç Alan:Tunceli","88"
"","","Göç Alan:Uşak","97"
"","","Göç Alan:Van","244"
"","","Göç Alan:Yalova","42"
"","","Göç Alan:Yozgat","115"
"","","Göç Alan:Zonguldak","157"
"","Iğdır-76","Göç Alan:Adana","69"
"","","Göç Alan:Adıyaman","27"
"","","Göç Alan:Afyonkarahisar","38"
"","","Göç Alan:Ağrı","449"
"","","Göç Alan:Aksaray","37"
"","","Göç Alan:Amasya","58"
"","","Göç Alan:Ankara","638"
"","","Göç Alan:Antalya","184"
"","","Göç Alan:Ardahan","127"
"","","Göç Alan:Artvin","50"
"","","Göç Alan:Aydın","95"
"","","Göç Alan:Balıkesir","90"
"","","Göç Alan:Bartın","25"
"","","Göç Alan:Batman","52"
"","","Göç Alan:Bayburt","83"
"","","Göç Alan:Bilecik","27"
"","","Göç Alan:Bingöl","30"
"","","Göç Alan:Bitlis","38"
"","","Göç Alan:Bolu","43"
"","","Göç Alan:Burdur","29"
"","","Göç Alan:Bursa","284"
"","","Göç Alan:Çanakkale","40"
"","","Göç Alan:Çankırı","25"
"","","Göç Alan:Çorum","22"
"","","Göç Alan:Denizli","63"
"","","Göç Alan:Diyarbakır","98"
"","","Göç Alan:Düzce","60"
"","","Göç Alan:Edirne","50"
"","","Göç Alan:Elazığ","50"
"","","Göç Alan:Erzincan","110"
"","","Göç Alan:Erzurum","372"
"","","Göç Alan:Eskişehir","89"
"","","Göç Alan:Gaziantep","79"
"","","Göç Alan:Giresun","54"
"","","Göç Alan:Gümüşhane","80"
"","","Göç Alan:Hakkari","35"
"","","Göç Alan:Hatay","65"
"","","Göç Alan:Iğdır","0"
"","","Göç Alan:Isparta","58"
"","","Göç Alan:İstanbul","2332"
"","","Göç Alan:İzmir","451"
"","","Göç Alan:Kahramanmaraş","41"
"","","Göç Alan:Karabük","27"
"","","Göç Alan:Karaman","23"
"","","Göç Alan:Kars","416"
"","","Göç Alan:Kastamonu","19"
"","","Göç Alan:Kayseri","46"
"","","Göç Alan:Kilis","7"
"","","Göç Alan:Kırıkkale","9"
"","","Göç Alan:Kırklareli","45"
"","","Göç Alan:Kırşehir","17"
"","","Göç Alan:Kocaeli","317"
"","","Göç Alan:Konya","79"
"","","Göç Alan:Kütahya","47"
"","","Göç Alan:Malatya","43"
"","","Göç Alan:Manisa","161"
